cell_id,parent_mukim,district,state,population
G0355,Papar,Papar,Sabah,700
G0356,Papar,Papar,Sabah,52
G0357,Papar,Papar,Sabah,0
G0358,Papar,Papar,Sabah,4
G0359,Papar,Papar,Sabah,93
G0360,Papar,Papar,Sabah,7
G0361,Papar,Papar,Sabah,0
G0362,Papar,Papar,Sabah,19
G0363,Papar,Papar,Sabah,78
G0364,Papar,Papar,Sabah,7
G0365,Papar,Papar,Sabah,0
G0366,Papar,Papar,Sabah,15
G0367,Papar,Papar,Sabah,142
G0368,Papar,Papar,Sabah,115
G0369,Papar,Papar,Sabah,41
G0370,Papar,Papar,Sabah,0
G0371,Papar,Papar,Sabah,0
G0372,Papar,Papar,Sabah,0
G0373,Papar,Papar,Sabah,0
G0374,Papar,Papar,Sabah,0
G0375,Papar,Papar,Sabah,0
G0376,Papar,Papar,Sabah,0
G0377,Papar,Papar,Sabah,0
G0378,Papar,Papar,Sabah,0
G0379,Papar,Papar,Sabah,78
G0380,Papar,Papar,Sabah,291
G0381,Papar,Papar,Sabah,317
G0382,Papar,Papar,Sabah,1155
G0383,Papar,Papar,Sabah,633
G0384,Papar,Papar,Sabah,209
G0385,Papar,Papar,Sabah,0
G0386,Papar,Papar,Sabah,0
G0387,Papar,Papar,Sabah,7
G0388,Papar,Papar,Sabah,22
G0389,Papar,Papar,Sabah,0
G0390,Papar,Papar,Sabah,7
G0391,Papar,Papar,Sabah,11
G0392,Papar,Papar,Sabah,7
G0393,Papar,Papar,Sabah,0
G0394,Papar,Papar,Sabah,48
G0395,Papar,Papar,Sabah,194
G0396,Papar,Papar,Sabah,179
G0397,Papar,Papar,Sabah,22
G0398,Papar,Papar,Sabah,0
G0399,Papar,Papar,Sabah,0
G0400,Papar,Papar,Sabah,0
G0401,Papar,Papar,Sabah,0
G0402,Papar,Papar,Sabah,0
G0403,Papar,Papar,Sabah,0
G0404,Papar,Papar,Sabah,0
G0405,Papar,Papar,Sabah,0
G0406,Papar,Papar,Sabah,0
G0407,Papar,Papar,Sabah,0
G0408,Papar,Papar,Sabah,0
G0409,Papar,Papar,Sabah,26
G0410,Papar,Papar,Sabah,395
G0411,Papar,Papar,Sabah,298
G0412,Papar,Papar,Sabah,86
G0413,Papar,Papar,Sabah,0
G0414,Papar,Papar,Sabah,45
G0415,Papar,Papar,Sabah,22
G0416,Papar,Papar,Sabah,26
G0417,Papar,Papar,Sabah,0
G0418,Papar,Papar,Sabah,19
G0419,Papar,Papar,Sabah,4
G0420,Papar,Papar,Sabah,0
G0421,Papar,Papar,Sabah,48
G0422,Papar,Papar,Sabah,201
G0423,Papar,Papar,Sabah,67
G0424,Papar,Papar,Sabah,30
G0425,Papar,Papar,Sabah,0
G0426,Papar,Papar,Sabah,7
G0427,Papar,Papar,Sabah,0
G0428,Papar,Papar,Sabah,0
G0429,Papar,Papar,Sabah,0
G0430,Papar,Papar,Sabah,0
G0431,Papar,Papar,Sabah,0
G0432,Papar,Papar,Sabah,0
G0433,Papar,Papar,Sabah,0
G0434,Papar,Papar,Sabah,0
G0435,Papar,Papar,Sabah,0
G0436,Papar,Papar,Sabah,22
G0437,Papar,Papar,Sabah,112
G0438,Papar,Papar,Sabah,104
G0439,Papar,Papar,Sabah,0
G0440,Papar,Papar,Sabah,45
G0441,Papar,Papar,Sabah,313
G0442,Papar,Papar,Sabah,4
G0443,Papar,Papar,Sabah,0
G0444,Papar,Papar,Sabah,0
G0445,Papar,Papar,Sabah,0
G0446,Papar,Papar,Sabah,7
G0447,Papar,Papar,Sabah,60
G0448,Papar,Papar,Sabah,618
G0449,Papar,Papar,Sabah,0
G0450,Papar,Papar,Sabah,101
G0451,Papar,Papar,Sabah,7
G0452,Papar,Papar,Sabah,26
G0453,Papar,Papar,Sabah,7
G0454,Papar,Papar,Sabah,0
G0455,Papar,Papar,Sabah,0
G0456,Papar,Papar,Sabah,0
G0457,Papar,Papar,Sabah,0
G0458,Papar,Papar,Sabah,0
G0459,Papar,Papar,Sabah,0
G0460,Papar,Papar,Sabah,0
G0461,Papar,Papar,Sabah,0
G0462,Papar,Papar,Sabah,0
G0463,Papar,Papar,Sabah,0
G0464,Papar,Papar,Sabah,272
G0465,Papar,Papar,Sabah,384
G0466,Papar,Papar,Sabah,168
G0467,Papar,Papar,Sabah,265
G0468,Papar,Papar,Sabah,19
G0469,Papar,Papar,Sabah,4
G0470,Papar,Papar,Sabah,0
G0471,Papar,Papar,Sabah,0
G0472,Papar,Papar,Sabah,7
G0473,Papar,Papar,Sabah,75
G0474,Papar,Papar,Sabah,145
G0475,Papar,Papar,Sabah,328
